"Time","Q-S102 O2","Q-G265 Flow V","Q-S151 CO2","Probe Temp","Flow","AvgO2","animal #","note","animal # a","note a","iCO2","FiCO2","eCO2","FeCO2","iO2","FiO2","eO2","FeO2","Flow Rate","Assumed RQ","VCO2 (Assum.RQ)","VCO2 (from %O2)","VO2 (from %CO2)","calc. RQ"
329,4.01,1.25,484.11,22.8,216,4.013,,,,,,,,,,,,,,,,,,
330,4.01,1.25,484.22,22.8,217,4.013,,,,,,,,,,,,,,,,,,
331,4.01,1.25,484.33,22.8,216,4.013,,,,,,,,,,,,,,,,,,
332,4.01,1.24,483.97,22.8,216,4.013,,,,,,,,,,,,,,,,,,
333,4.01,1.25,484.56,22.8,216,4.013,,,,,,,,,,,,,,,,,,
334,4.01,1.24,484.67,22.9,216,4.013,,,,,,,,,,,,,,,,,,
335,4.01,1.25,484.89,22.9,216,4.013,,,,,,,,,,,,,,,,,,
336,4.01,1.25,485.00,22.9,216,4.013,,,,,,,,,,,,,,,,,,
337,4.01,1.25,485.11,22.9,216,4.012,,,,,,,,,,,,,,,,,,
338,4.01,1.25,485.18,22.9,216,4.012,,,,,,,,,,,,,,,,,,
339,4.01,1.25,485.48,22.9,216,4.012,,,,,,,,,,,,,,,,,,
340,4.01,1.25,485.51,22.9,216,4.012,,,,,,,,,,,,,,,,,,
341,4.01,1.25,485.63,22.9,216,4.012,,,,,,,,,,,,,,,,,,
342,4.01,1.25,485.63,23.0,216,4.011,,,,,,,,,,,,,,,,,,
343,4.01,1.25,485.74,23.0,216,4.012,,,,,,,,,,,,,,,,,,
344,4.01,1.25,485.77,23.0,216,4.012,,,,,,,,,,,,,,,,,,
345,4.01,1.25,485.63,23.0,216,4.011,,,,,,,,,,,,,,,,,,
346,4.01,1.25,485.77,23.0,216,4.011,,,,,,,,,,,,,,,,,,
347,4.01,1.25,485.77,23.0,216,4.011,,,,,,,,,,,,,,,,,,
348,4.01,1.25,485.96,23.0,216,4.011,,,,,,,,,,,,,,,,,,
349,4.01,1.24,485.74,23.0,216,4.011,,,,,,,,,,,,,,,,,,
350,4.01,1.24,485.92,23.0,216,4.011,,,,,,,,,,,,,,,,,,
351,4.01,1.24,485.96,23.0,216,4.011,,,,,,,,,,,,,,,,,,
352,4.01,1.25,486.03,23.0,216,4.011,,,,,,,,,,,,,,,,,,
353,4.01,1.25,485.99,23.0,216,4.011,,,,,,,,,,,,,,,,,,
354,4.01,1.25,486.07,23.1,216,4.011,,,,,,,,,,,,,,,,,,
355,4.01,1.25,485.99,23.1,216,4.011,,,,,,,,,,,,,,,,,,
356,4.01,1.25,485.96,23.1,216,4.011,,,,,,,,,,,,,,,,,,
357,4.01,1.25,485.96,23.1,216,4.011,,,,,,,,,,,,,,,,,,
358,4.01,1.24,485.92,23.1,216,4.011,,,,,,,,,,,,,,,,,,
359,4.01,1.24,485.92,23.1,216,4.011,,,,,,,,,,,,,,,,,,
360,4.01,1.25,485.96,23.1,216,4.011,,,,,,,,,,,,,,,,,,
361,4.01,1.24,485.92,23.1,216,4.011,,,,,,,,,,,,,,,,,,
362,4.01,1.25,485.99,23.1,216,4.011,,,,,,,,,,,,,,,,,,
363,4.01,1.25,486.10,23.1,216,4.011,,,,,,,,,,,,,,,,,,
364,4.01,1.25,486.40,23.1,216,4.010,,,,,,,,,,,,,,,,,,
365,4.01,1.25,486.40,23.1,216,4.010,,,,,,,,,,,,,,,,,,
366,4.01,1.25,486.58,23.1,216,4.010,,,,,,,,,,,,,,,,,,
367,4.01,1.24,486.40,23.1,216,4.010,,,,,,,,,,,,,,,,,,
368,4.01,1.24,486.84,23.1,216,4.010,,,,,,,,,,,,,,,,,,
369,4.01,1.24,487.17,23.1,215,4.011,,,,,,,,,,,,,,,,,,
370,4.01,1.24,487.36,23.1,216,4.011,,,,,,,,,,,,,,,,,,
371,4.01,1.24,487.58,23.1,216,4.011,,,,,,,,,,,,,,,,,,
372,4.01,1.24,487.65,23.1,216,4.011,,,,,,,,,,,,,,,,,,
373,4.01,1.25,487.80,23.1,216,4.011,,,,,,,,,,,,,,,,,,
374,4.01,1.25,487.80,23.2,217,4.011,,,,,,,,,,,,,,,,,,
375,4.01,1.25,487.80,23.2,216,4.011,,,,,,,,,,,,,,,,,,
376,4.01,1.25,487.80,23.2,216,4.011,,,,,,,,,,,,,,,,,,
377,4.01,1.25,487.88,23.2,216,4.010,,,,,,,,,,,,,,,,,,
378,4.01,1.25,487.73,23.2,216,4.010,,,,,,,,,,,,,,,,,,
379,4.01,1.25,487.77,23.2,216,4.009,,,,,,,,,,,,,,,,,,
380,4.01,1.25,487.73,23.2,216,4.009,,,,,,,,,,,,,,,,,,
381,4.01,1.25,487.88,23.2,216,4.009,,,,,,,,,,,,,,,,,,
382,4.01,1.25,487.95,23.2,216,4.009,,,,,,,,,,,,,,,,,,
383,4.01,1.25,487.99,23.2,216,4.009,,,,,,,,,,,,,,,,,,
384,4.01,1.25,487.91,23.2,217,4.010,,,,,,,,,,,,,,,,,,
385,4.01,1.25,487.80,23.2,217,4.010,,,,,,,,,,,,,,,,,,
386,4.01,1.25,487.88,23.2,217,4.010,,,,,,,,,,,,,,,,,,
387,4.01,1.25,487.80,23.2,216,4.011,,,,,,,,,,,,,,,,,,
388,4.01,1.25,487.80,23.2,217,4.011,,,,,,,,,,,,,,,,,,
389,4.01,1.25,487.84,23.2,217,4.011,,,,,,,,,,,,,,,,,,
390,4.01,1.25,487.84,23.2,216,4.011,,,,,,,,,,,,,,,,,,
391,4.01,1.25,487.84,23.2,216,4.010,,,,,,,,,,,,,,,,,,
392,4.01,1.25,487.88,23.2,216,4.010,,,,,,,,,,,,,,,,,,
393,4.01,1.25,487.88,23.2,216,4.010,,,,,,,,,,,,,,,,,,
394,4.01,1.25,487.88,23.2,216,4.010,,,,,,,,,,,,,,,,,,
395,4.01,1.25,488.24,23.2,216,4.010,,,,,,,,,,,,,,,,,,
396,4.01,1.25,488.39,23.2,217,4.009,,,,,,,,,,,,,,,,,,
397,4.01,1.25,488.39,23.2,217,4.008,,,,,,,,,,,,,,,,,,
398,4.01,1.25,488.54,23.2,216,4.008,,,,,,,,,,,,,,,,,,
399,4.00,1.25,488.47,23.2,216,4.007,,,,,,,,,,,,,,,,,,
400,4.00,1.25,488.69,23.2,216,4.006,,,,,,,,,,,,,,,,,,
401,4.01,1.25,488.83,23.2,216,4.006,,,,,,,,,,,,,,,,,,
402,4.00,1.25,488.91,23.2,216,4.006,,,,,,,,,,,,,,,,,,
403,4.01,1.25,489.24,23.3,216,4.007,,,,,,,,,,,,,,,,,,
404,4.01,1.25,489.43,23.3,216,4.007,,,,,,,,,,,,,,,,,,
405,4.01,1.25,489.54,23.3,216,4.007,,,,,,,,,,,,,,,,,,
406,4.01,1.25,489.54,23.3,216,4.007,,,,,,,,,,,,,,,,,,
407,4.01,1.25,489.65,23.3,217,4.007,,,,,,,,,,,,,,,,,,
408,4.01,1.25,489.31,23.3,216,4.007,,,,,,,,,,,,,,,,,,
409,4.01,1.25,489.35,23.3,216,4.007,,,,,,,,,,,,,,,,,,
410,4.01,1.25,489.39,23.3,216,4.007,,,,,,,,,,,,,,,,,,
411,4.00,1.25,489.79,23.3,216,4.007,,,,,,,,,,,,,,,,,,
412,4.01,1.25,489.87,23.3,216,4.008,,,,,,,,,,,,,,,,,,
413,4.01,1.25,489.98,23.4,216,4.008,,,,,,,,,,,,,,,,,,
414,4.01,1.25,489.79,23.4,216,4.008,,,,,,,,,,,,,,,,,,
415,4.01,1.25,489.68,23.4,216,4.009,,,,,,,,,,,,,,,,,,
416,4.01,1.25,489.72,23.4,216,4.009,,,,,,,,,,,,,,,,,,
417,4.01,1.25,489.57,23.4,216,4.008,,,,,,,,,,,,,,,,,,
418,4.01,1.25,489.68,23.4,216,4.008,,,,,,,,,,,,,,,,,,
419,4.01,1.25,489.72,23.4,216,4.007,,,,,,,,,,,,,,,,,,
420,4.01,1.25,489.83,23.4,216,4.007,,,,,,,,,,,,,,,,,,
421,4.01,1.25,489.90,23.4,216,4.007,,,,,,,,,,,,,,,,,,
422,4.01,1.25,489.98,23.4,216,4.007,,,,,,,,,,,,,,,,,,
423,4.01,1.25,490.05,23.4,216,4.007,,,,,,,,,,,,,,,,,,
424,4.01,1.25,490.24,23.4,216,4.006,,,,,,,,,,,,,,,,,,
425,4.00,1.25,490.27,23.5,216,4.006,,,,,,,,,,,,,,,,,,
426,4.01,1.25,490.27,23.5,217,4.006,,,,,,,,,,,,,,,,,,
427,4.01,1.25,490.42,23.5,217,4.005,,,,,,,,,,,,,,,,,,
428,4.01,1.25,490.68,23.5,216,4.005,,,,,,,,,,,,,,,,,,
429,4.00,1.25,490.42,23.5,216,4.005,,,,,,,,,,,,,,,,,,
430,4.00,1.24,490.53,23.5,216,4.005,,,,,,,,,,,,,,,,,,
431,4.01,1.24,490.72,23.5,216,4.006,,,,,,,,,,,,,,,,,,
432,4.01,1.24,490.90,23.5,216,4.006,,,,,,,,,,,,,,,,,,
433,4.01,1.24,491.09,23.5,216,4.006,,,,,,,,,,,,,,,,,,
434,4.01,1.24,491.23,23.5,215,4.006,,,,,,,,,,,,,,,,,,
435,4.01,1.24,491.31,23.5,216,4.006,,,,,,,,,,,,,,,,,,
436,4.00,1.24,491.27,23.5,216,4.006,,,,,,,,,,,,,,,,,,
437,4.00,1.25,491.20,23.5,216,4.006,,,,,,,,,,,,,,,,,,
438,4.01,1.25,491.27,23.5,216,4.006,,,,,,,,,,,,,,,,,,
439,4.01,1.25,491.42,23.5,216,4.006,,,,,,,,,,,,,,,,,,
440,4.01,1.25,491.45,23.5,216,4.006,,,,,,,,,,,,,,,,,,
441,4.01,1.25,491.45,23.5,216,4.006,,,,,,,,,,,,,,,,,,
442,4.01,1.24,491.57,23.5,216,4.006,,,,,,,,,,,,,,,,,,
443,4.01,1.24,491.68,23.5,216,4.006,,,,,,,,,,,,,,,,,,
444,4.00,1.24,491.64,23.5,216,4.006,,,,,,,,,,,,,,,,,,
445,4.00,1.24,491.05,23.5,215,4.006,,,,,,,,,,,,,,,,,,
446,4.00,1.24,491.05,23.5,215,4.006,,,,,,,,,,,,,,,,,,
447,4.01,1.24,491.12,23.5,216,4.006,,,,,,,,,,,,,,,,,,
448,4.01,1.24,491.42,23.5,216,4.006,,,,,,,,,,,,,,,,,,
449,4.01,1.25,491.42,23.6,216,4.007,,,,,,,,,,,,,,,,,,
450,4.01,1.25,491.53,23.6,216,4.007,,,,,,,,,,,,,,,,,,
451,4.01,1.25,491.64,23.6,216,4.007,,,,,,,,,,,,,,,,,,
452,4.01,1.25,491.71,23.6,216,4.007,,,,,,,,,,,,,,,,,,
453,4.01,1.25,491.82,23.6,216,4.007,,,,,,,,,,,,,,,,,,
454,4.01,1.25,492.01,23.6,216,4.007,,,,,,,,,,,,,,,,,,
455,4.01,1.25,492.27,23.6,216,4.007,,,,,,,,,,,,,,,,,,
456,4.01,1.25,492.34,23.6,216,4.006,,,,,,,,,,,,,,,,,,
457,4.01,1.25,492.52,23.6,216,4.005,,,,,,,,,,,,,,,,,,
458,4.01,1.25,492.60,23.6,216,4.005,,,,,,,,,,,,,,,,,,
459,4.00,1.24,492.45,23.6,216,4.005,,,,,,,,,,,,,,,,,,
460,4.00,1.24,492.67,23.6,216,4.005,,,,,,,,,,,,,,,,,,
461,4.00,1.24,492.82,23.6,216,4.005,,,,,,,,,,,,,,,,,,
462,4.01,1.25,493.00,23.6,216,4.005,,,,,,,,,,,,,,,,,,
463,4.01,1.25,493.00,23.6,216,4.005,,,,,,,,,,,,,,,,,,
464,4.01,1.25,493.04,23.6,216,4.006,,,,,,,,,,,,,,,,,,
465,4.01,1.25,492.82,23.6,216,4.005,,,,,,,,,,,,,,,,,,
466,4.00,1.25,492.89,23.6,216,4.005,,,,,,,,,,,,,,,,,,
467,4.00,1.25,492.89,23.6,216,4.004,,,,,,,,,,,,,,,,,,
468,4.00,1.25,492.89,23.6,216,4.004,,,,,,,,,,,,,,,,,,
469,4.00,1.24,492.93,23.6,216,4.004,,,,,,,,,,,,,,,,,,
470,4.00,1.24,493.08,23.6,215,4.004,,,,,,,,,,,,,,,,,,
471,4.00,1.24,493.30,23.6,216,4.004,,,,,,,,,,,,,,,,,,
472,4.00,1.24,493.34,23.6,216,4.004,,,,,,,,,,,,,,,,,,
473,4.00,1.24,493.56,23.6,216,4.005,,,,,,,,,,,,,,,,,,
474,4.00,1.24,493.59,23.6,216,4.005,,,,,,,,,,,,,,,,,,
475,4.01,1.24,493.26,23.6,215,4.006,,,,,,,,,,,,,,,,,,
476,4.01,1.24,493.26,23.6,215,4.007,,,,,,,,,,,,,,,,,,
477,4.01,1.24,493.26,23.6,215,4.008,,,,,,,,,,,,,,,,,,
478,4.01,1.24,493.37,23.6,215,4.008,,,,,,,,,,,,,,,,,,
479,4.01,1.24,493.45,23.6,216,4.009,,,,,,,,,,,,,,,,,,
480,4.01,1.24,493.48,23.6,215,4.009,,,,,,,,,,,,,,,,,,
481,4.01,1.24,493.56,23.6,216,4.008,,,,,,,,,,,,,,,,,,
482,4.01,1.24,493.59,23.6,216,4.007,,,,,,,,,,,,,,,,,,
483,4.01,1.24,493.63,23.6,216,4.007,,,,,,,,,,,,,,,,,,
484,4.00,1.24,493.59,23.6,216,4.006,,,,,,,,,,,,,,,,,,
485,4.00,1.24,493.70,23.6,216,4.006,,,,,,,,,,,,,,,,,,
486,4.01,1.25,494.30,23.6,216,4.005,,,,,,,,,,,,,,,,,,
487,4.01,1.25,494.41,23.6,216,4.005,,,,,,,,,,,,,,,,,,
488,4.01,1.25,494.66,23.6,216,4.005,,,,,,,,,,,,,,,,,,
489,4.00,1.24,494.41,23.7,216,4.005,,,,,,,,,,,,,,,,,,
490,4.01,1.24,494.89,23.6,216,4.005,,,,,,,,,,,,,,,,,,
491,4.00,1.24,494.89,23.6,215,4.005,,,,,,,,,,,,,,,,,,
492,4.01,1.24,494.81,23.6,215,4.005,,,,,,,,,,,,,,,,,,
493,4.01,1.24,494.81,23.7,215,4.006,,,,,,,,,,,,,,,,,,
494,4.01,1.24,494.81,23.7,215,4.006,,,,,,,,,,,,,,,,,,
495,4.01,1.24,494.85,23.7,215,4.006,,,,,,,,,,,,,,,,,,
496,4.01,1.24,494.89,23.7,214,4.006,,,,,,,,,,,,,,,,,,
497,4.00,1.24,495.00,23.7,215,4.006,,,,,,,,,,,,,,,,,,
498,4.01,1.24,495.18,23.7,215,4.006,,,,,,,,,,,,,,,,,,
499,4.01,1.24,495.22,23.7,215,4.007,,,,,,,,,,,,,,,,,,
500,4.01,1.24,495.25,23.7,215,4.007,,,,,,,,,,,,,,,,,,
501,4.01,1.24,495.40,23.7,215,4.007,,,,,,,,,,,,,,,,,,
502,4.01,1.24,495.40,23.7,215,4.007,,,,,,,,,,,,,,,,,,
503,4.01,1.24,495.48,23.7,215,4.006,,,,,,,,,,,,,,,,,,
504,4.01,1.24,495.48,23.7,215,4.006,,,,,,,,,,,,,,,,,,
505,4.01,1.24,495.25,23.7,214,4.005,,,,,,,,,,,,,,,,,,
506,4.00,1.24,495.03,23.7,215,4.005,,,,,,,,,,,,,,,,,,
507,4.00,1.24,494.92,23.7,215,4.004,,,,,,,,,,,,,,,,,,
508,4.00,1.24,494.96,23.7,215,4.004,,,,,,,,,,,,,,,,,,
509,4.00,1.24,494.96,23.7,215,4.003,,,,,,,,,,,,,,,,,,
510,4.00,1.24,494.96,23.7,215,4.003,,,,,,,,,,,,,,,,,,
511,4.00,1.24,494.66,23.7,215,4.002,,,,,,,,,,,,,,,,,,
512,4.00,1.24,494.96,23.7,215,4.002,,,,,,,,,,,,,,,,,,
513,4.00,1.24,494.96,23.7,215,4.001,,,,,,,,,,,,,,,,,,
514,4.00,1.24,495.03,23.7,215,4.001,,,,,,,,,,,,,,,,,,
515,4.00,1.24,495.22,23.7,214,4.001,,,,,,,,,,,,,,,,,,
516,4.00,1.24,495.33,23.7,215,4.001,,,,,,,,,,,,,,,,,,
517,4.00,1.24,495.44,23.7,214,4.001,,,,,,,,,,,,,,,,,,
518,4.00,1.24,495.40,23.7,215,4.001,,,,,,,,,,,,,,,,,,
519,4.00,1.24,495.40,23.7,215,4.000,,,,,,,,,,,,,,,,,,
520,4.00,1.24,494.92,23.7,215,4.000,,,,,,,,,,,,,,,,,,
521,4.00,1.24,494.33,23.7,215,4.000,,,,,,,,,,,,,,,,,,
522,4.00,1.24,493.15,23.7,215,4.000,,,,,,,,,,,,,,,,,,
523,4.00,1.24,491.90,23.7,215,4.000,,,,,,,,,,,,,,,,,,
524,4.00,1.24,490.27,23.7,215,4.000,,,,,,,,,,,,,,,,,,
525,4.00,1.24,488.58,23.7,214,4.000,,,,,,,,,,,,,,,,,,
526,4.00,1.24,486.51,23.7,214,4.000,,,,,,,,,,,,,,,,,,
527,4.00,1.24,484.81,23.7,214,4.000,,,,,,,,,,,,,,,,,,
528,4.00,1.24,482.45,23.7,215,4.000,,,,,,,,,,,,,,,,,,
529,4.00,1.24,479.87,23.7,214,4.000,,,,,,,,,,,,,,,,,,
530,4.00,1.24,477.69,23.7,214,4.000,,,,,,,,,,,,,,,,,,
531,4.00,1.24,475.89,23.7,215,4.001,,,,,,,,,,,,,,,,,,
532,4.00,1.24,473.75,23.7,214,4.001,,,,,,,,,,,,,,,,,,
533,4.00,1.24,471.68,23.7,214,4.002,,,,,,,,,,,,,,,,,,
534,4.00,1.24,469.50,23.7,214,4.003,,,,,,,,,,,,,,,,,,
535,4.00,1.24,467.66,23.7,214,4.003,,,,,,,,,,,,,,,,,,
536,4.01,1.24,466.22,23.7,215,4.004,,,,,,,,,,,,,,,,,,
537,4.00,1.24,464.89,23.7,215,4.004,,,,,,,,,,,,,,,,,,
538,4.00,1.24,463.16,23.7,214,4.004,,,,,,,,,,,,,,,,,,
539,4.00,1.24,462.27,23.7,214,4.004,,,,,,,,,,,,,,,,,,
540,4.00,1.24,461.13,23.7,214,4.004,,,,,,,,,,,,,,,,,,
541,4.00,1.24,460.10,23.7,214,4.004,,,,,,,,,,,,,,,,,,
542,4.00,1.24,459.39,23.7,213,4.004,,,,,,,,,,,,,,,,,,
543,4.00,1.24,458.55,23.7,213,4.004,,,,,,,,,,,,,,,,,,
544,4.00,1.24,458.14,23.7,214,4.004,,,,,,,,,,,,,,,,,,
545,4.00,1.24,457.81,23.7,214,4.004,,,,,,,,,,,,,,,,,,
546,4.00,1.24,457.29,23.7,215,4.004,,,,,,,,,,,,,,,,,,
547,4.00,1.24,457.14,23.7,215,4.004,,,,,,,,,,,,,,,,,,
548,4.00,1.24,456.89,23.7,214,4.004,,,,,,,,,,,,,,,,,,
549,4.00,1.24,456.59,23.7,214,4.004,,,,,,,,,,,,,,,,,,
550,4.00,1.24,456.18,23.7,214,4.004,,,,,,,,,,,,,,,,,,
551,4.00,1.24,455.70,23.7,214,4.004,,,,,,,,,,,,,,,,,,
552,4.00,1.24,455.48,23.7,214,4.004,,,,,,,,,,,,,,,,,,
553,4.00,1.24,455.37,23.7,214,4.004,,,,,,,,,,,,,,,,,,
554,4.00,1.24,455.30,23.7,214,4.004,,,,,,,,,,,,,,,,,,
555,4.00,1.24,455.30,23.7,214,4.003,,,,,,,,,,,,,,,,,,
556,4.00,1.24,455.37,23.7,214,4.003,,,,,,,,,,,,,,,,,,
557,4.00,1.24,455.34,23.7,215,4.003,,,,,,,,,,,,,,,,,,
558,4.00,1.24,455.37,23.7,215,4.003,,,,,,,,,,,,,,,,,,
559,4.00,1.24,455.52,23.7,215,4.004,,,,,,,,,,,,,,,,,,
560,4.00,1.24,455.67,23.7,215,4.004,,,,,,,,,,,,,,,,,,
561,4.00,1.24,455.82,23.7,215,4.004,,,,,,,,,,,,,,,,,,
562,4.00,1.24,455.93,23.7,215,4.004,,,,,,,,,,,,,,,,,,
563,4.00,1.24,455.82,23.7,215,4.005,,,,,,,,,,,,,,,,,,
564,4.00,1.24,455.67,23.7,214,4.005,,,,,,,,,,,,,,,,,,
565,4.01,1.24,455.41,23.7,214,4.005,,,,,,,,,,,,,,,,,,
566,4.01,1.24,455.26,23.7,214,4.005,,,,,,,,,,,,,,,,,,
567,4.00,1.24,455.34,23.7,214,4.006,,,,,,,,,,,,,,,,,,
568,4.00,1.24,455.19,23.7,214,4.006,,,,,,,,,,,,,,,,,,
569,4.01,1.24,454.89,23.7,214,4.006,,,,,,,,,,,,,,,,,,
570,4.01,1.24,454.75,23.7,215,4.006,,,,,,,,,,,,,,,,,,
571,4.01,1.24,454.45,23.7,214,4.006,,,,,,,,,,,,,,,,,,
572,4.01,1.24,454.16,23.7,215,4.006,,,,,,,,,,,,,,,,,,
573,4.01,1.24,454.01,23.7,215,4.006,,,,,,,,,,,,,,,,,,
574,4.00,1.24,453.93,23.7,214,4.005,,,,,,,,,,,,,,,,,,
575,4.00,1.24,454.19,23.7,214,4.005,,,,,,,,,,,,,,,,,,
576,4.00,1.24,454.16,23.7,213,4.004,,,,,,,,,,,,,,,,,,
577,4.00,1.23,454.75,23.7,213,4.004,,,,,,,,,,,,,,,,,,
578,4.00,1.23,454.63,23.7,213,4.004,,,,,,,,,,,,,,,,,,
579,4.00,1.24,455.30,23.7,213,4.004,,,,,,,,,,,,,,,,,,
580,4.00,1.23,455.37,23.7,213,4.003,,,,,,,,,,,,,,,,,,
581,4.00,1.23,455.70,23.7,213,4.004,,,,,,,,,,,,,,,,,,
582,4.00,1.23,456.15,23.7,213,4.003,,,,,,,,,,,,,,,,,,
583,4.00,1.24,456.41,23.7,214,4.003,,,,,,,,,,,,,,,,,,
584,4.00,1.24,456.66,23.7,214,4.004,,,,,,,,,,,,,,,,,,
585,4.00,1.24,456.66,23.7,213,4.004,,,,,,,,,,,,,,,,,,
586,4.00,1.24,456.70,23.7,214,4.004,,,,,,,,,,,,,,,,,,
587,4.01,1.24,456.70,23.7,214,4.005,,,,,,,,,,,,,,,,,,
588,4.01,1.24,456.59,23.7,214,4.005,,,,,,,,,,,,,,,,,,
589,4.01,1.24,456.37,23.7,214,4.005,,,,,,,,,,,,,,,,,,
590,4.01,1.24,456.07,23.7,214,4.005,,,,,,,,,,,,,,,,,,
591,4.00,1.24,455.70,23.7,214,4.005,,,,,,,,,,,,,,,,,,
592,4.00,1.24,455.48,23.7,214,4.005,,,,,,,,,,,,,,,,,,
593,4.00,1.24,455.45,23.7,214,4.005,,,,,,,,,,,,,,,,,,
594,4.00,1.24,455.15,23.7,214,4.004,,,,,,,,,,,,,,,,,,
595,4.00,1.24,454.63,23.7,214,4.005,,,,,,,,,,,,,,,,,,
596,4.00,1.24,454.12,23.7,214,4.005,,,,,,,,,,,,,,,,,,
597,4.00,1.24,453.82,23.7,214,4.005,,,,,,,,,,,,,,,,,,
598,4.01,1.24,453.64,23.7,214,4.006,,,,,,,,,,,,,,,,,,
599,4.01,1.24,453.45,23.7,214,4.006,,,,,,,,,,,,,,,,,,
600,4.01,1.24,453.31,23.7,214,4.006,,,,,,,,,,,,,,,,,,
601,4.01,1.24,453.38,23.7,214,4.006,,,,,,,,,,,,,,,,,,
602,4.01,1.24,453.68,23.7,214,4.006,,,,,,,,,,,,,,,,,,
603,4.01,1.24,453.82,23.7,214,4.006,,,,,,,,,,,,,,,,,,
604,4.01,1.24,454.34,23.7,214,4.005,,,,,,,,,,,,,,,,,,
605,4.00,1.24,454.67,23.7,214,4.005,,,,,,,,,,,,,,,,,,
606,4.00,1.24,455.34,23.7,214,4.004,,,,,,,,,,,,,,,,,,
607,4.00,1.24,455.52,23.7,214,4.003,,,,,,,,,,,,,,,,,,
608,4.00,1.24,456.55,23.7,214,4.002,,,,,,,,,,,,,,,,,,
609,4.00,1.24,457.03,23.7,214,4.002,,,,,,,,,,,,,,,,,,
610,4.00,1.24,457.48,23.7,214,4.001,,,,,,,,,,,,,,,,,,
611,4.00,1.24,457.70,23.7,214,3.999,,,,,,,,,,,,,,,,,,
612,4.00,1.24,458.07,23.7,214,3.998,,,,,,,,,,,,,,,,,,
613,4.00,1.24,458.18,23.7,214,3.997,,,,,,,,,,,,,,,,,,
614,3.99,1.24,458.36,23.7,214,3.995,,,,,,,,,,,,,,,,,,
615,3.99,1.24,458.29,23.7,214,3.994,,,,,,,,,,,,,,,,,,
616,3.99,1.24,458.18,23.7,214,3.993,,,,,,,,,,,,,,,,,,
617,3.99,1.24,457.73,23.7,213,3.992,,,,,,,,,,,,,,,,,,
618,3.99,1.23,457.44,23.7,213,3.991,,,,,,,,,,,,,,,,,,
619,3.99,1.24,457.07,23.7,214,3.990,,,,,,,,,,,,,,,,,,
620,3.99,1.24,456.55,23.7,213,3.989,,,,,,,,,,,,,,,,,,
621,3.99,1.24,456.15,23.7,213,3.988,,,,,,,,,,,,,,,,,,
622,3.99,1.24,455.63,23.7,213,3.987,,,,,,,,,,,,,,,,,,
623,3.99,1.24,455.48,23.7,214,3.986,,,,,,,,,,,,,,,,,,
624,3.99,1.24,454.97,23.7,213,3.986,,,,,,,,,,,,,,,,,,
625,3.99,1.23,454.71,23.7,213,3.985,,,,,,,,,,,,,,,,,,
626,3.98,1.23,454.49,23.7,212,3.985,,,,,,,,,,,,,,,,,,
627,3.98,1.23,454.45,23.7,212,3.984,,,,,,,,,,,,,,,,,,
628,3.98,1.23,454.60,23.7,212,3.983,,,,,,,,,,,,,,,,,,
629,3.98,1.23,454.78,23.7,212,3.983,,,,,,,,,,,,,,,,,,
630,3.98,1.23,454.89,23.7,213,3.982,,,,,,,,,,,,,,,,,,
631,3.98,1.23,454.82,23.7,213,3.982,,,,,,,,,,,,,,,,,,
632,3.98,1.23,455.34,23.7,213,3.982,,,,,,,,,,,,,,,,,,
633,3.98,1.23,455.48,23.7,213,3.981,,,,,,,,,,,,,,,,,,
634,3.98,1.23,455.59,23.7,213,3.981,,,,,,,,,,,,,,,,,,
635,3.98,1.23,455.63,23.7,213,3.981,,,,,,,,,,,,,,,,,,
636,3.98,1.23,455.89,23.7,213,3.981,,,,,,,,,,,,,,,,,,
637,3.98,1.23,456.33,23.7,213,3.980,,,,,,,,,,,,,,,,,,
638,3.98,1.23,456.52,23.7,213,3.979,,,,,,,,,,,,,,,,,,
639,3.98,1.23,456.37,23.7,213,3.978,,,,,,,,,,,,,,,,,,
640,3.98,1.23,456.63,23.7,213,3.978,,,,,,,,,,,,,,,,,,
641,3.98,1.23,456.59,23.7,213,3.978,,,,,,,,,,,,,,,,,,
642,3.98,1.23,456.59,23.7,212,3.977,,,,,,,,,,,,,,,,,,
643,3.98,1.23,456.59,23.7,213,3.978,,,,,,,,,,,,,,,,,,
644,3.98,1.23,456.52,23.7,212,3.978,,,,,,,,,,,,,,,,,,
645,3.98,1.23,456.55,23.7,212,3.978,,,,,,,,,,,,,,,,,,
646,3.98,1.23,456.55,23.7,212,3.978,,,,,,,,,,,,,,,,,,
647,3.98,1.23,456.74,23.7,213,3.977,,,,,,,,,,,,,,,,,,
648,3.98,1.23,457.03,23.7,213,3.977,,,,,,,,,,,,,,,,,,
649,3.98,1.23,457.07,23.7,213,3.977,,,,,,,,,,,,,,,,,,
650,3.98,1.23,457.14,23.7,213,3.976,,,,,,,,,,,,,,,,,,
651,3.98,1.23,457.14,23.7,212,3.976,,,,,,,,,,,,,,,,,,
652,3.98,1.23,457.18,23.7,212,3.975,,,,,,,,,,,,,,,,,,
653,3.97,1.23,457.07,23.7,213,3.975,,,,,,,,,,,,,,,,,,
654,3.97,1.23,457.18,23.7,213,3.975,,,,,,,,,,,,,,,,,,
655,3.98,1.23,457.22,23.7,213,3.975,,,,,,,,,,,,,,,,,,
656,3.98,1.23,457.03,23.7,212,3.976,,,,,,,,,,,,,,,,,,
657,3.98,1.23,457.22,23.7,213,3.976,,,,,,,,,,,,,,,,,,
