Time,Q-G265 Flow,Q-S151 CO2,Probe Temp,Q-S102 O2,Flow,AvgO2,animal #,note,animal # a,note a,iCO2,FiCO2,eCO2,FeCO2,iO2,FiO2,eO2,FeO2,Flow Rate,Assumed RQ,VCO2 (Assum.RQ),VCO2 (from %O2),VO2 (from %CO2),calc. RQ
17759,1.24,479.82,22.6,3.94,214,3.942,,,,,,,,,,,,,,,,,,
17760,1.24,479.9,22.6,3.94,214,3.942,,,,,,,,,,,,,,,,,,
17761,1.24,480.01,22.6,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17762,1.24,480.08,22.6,3.94,214,3.942,,,,,,,,,,,,,,,,,,
17763,1.24,480.23,22.6,3.94,214,3.942,,,,,,,,,,,,,,,,,,
17764,1.24,480.05,22.6,3.94,214,3.942,,,,,,,,,,,,,,,,,,
17765,1.24,479.9,22.6,3.94,214,3.943,,,,,,,,,,,,,,,,,,
17766,1.24,479.97,22.6,3.94,214,3.943,,,,,,,,,,,,,,,,,,
17767,1.23,479.97,22.6,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17768,1.23,480.05,22.6,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17769,1.24,480.16,22.6,3.94,214,3.943,,,,,,,,,,,,,,,,,,
17770,1.24,480.08,22.6,3.94,214,3.943,,,,,,,,,,,,,,,,,,
17771,1.24,480.19,22.6,3.94,214,3.944,,,,,,,,,,,,,,,,,,
17772,1.24,480.23,22.6,3.94,214,3.944,,,,,,,,,,,,,,,,,,
17773,1.23,480.38,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17774,1.23,480.6,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17775,1.23,480.86,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17776,1.23,480.79,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17777,1.24,481.16,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17778,1.23,481.45,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17779,1.24,481.53,22.6,3.94,214,3.944,,,,,,,,,,,,,,,,,,
17780,1.23,481.3,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17781,1.23,481.56,22.6,3.95,213,3.944,,,,,,,,,,,,,,,,,,
17782,1.23,481.64,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17783,1.23,481.71,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17784,1.23,481.67,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17785,1.23,481.49,22.6,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17786,1.23,481.82,22.6,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17787,1.23,481.82,22.6,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17788,1.23,481.56,22.6,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17789,1.23,481.71,22.6,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17790,1.23,481.78,22.6,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17791,1.24,481.78,22.6,3.94,214,3.943,,,,,,,,,,,,,,,,,,
17792,1.23,481.82,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17793,1.23,482.15,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17794,1.23,482.19,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17795,1.23,482.04,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17796,1.23,482.08,22.6,3.95,213,3.944,,,,,,,,,,,,,,,,,,
17797,1.23,482.08,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17798,1.23,482.12,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17799,1.23,482.08,22.6,3.94,212,3.944,,,,,,,,,,,,,,,,,,
17800,1.23,482.3,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17801,1.23,482.15,22.6,3.94,212,3.944,,,,,,,,,,,,,,,,,,
17802,1.23,482.52,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17803,1.23,482.67,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17804,1.24,482.56,22.6,3.94,214,3.944,,,,,,,,,,,,,,,,,,
17805,1.23,482.86,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17806,1.23,482.97,22.6,3.94,211,3.944,,,,,,,,,,,,,,,,,,
17807,1.23,483.15,22.6,3.94,211,3.944,,,,,,,,,,,,,,,,,,
17808,1.23,483.38,22.6,3.94,211,3.943,,,,,,,,,,,,,,,,,,
17809,1.23,483.63,22.6,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17810,1.23,483.82,22.6,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17811,1.24,483.82,22.6,3.94,214,3.943,,,,,,,,,,,,,,,,,,
17812,1.23,483.82,22.6,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17813,1.24,483.93,22.6,3.94,214,3.943,,,,,,,,,,,,,,,,,,
17814,1.24,483.93,22.6,3.94,214,3.943,,,,,,,,,,,,,,,,,,
17815,1.23,484.08,22.6,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17816,1.23,484,22.6,3.94,212,3.943,,,,,,,,,,,,,,,,,,
17817,1.23,484.04,22.6,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17818,1.23,484.15,22.6,3.94,212,3.943,,,,,,,,,,,,,,,,,,
17819,1.23,484.19,22.6,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17820,1.23,484.34,22.6,3.94,212,3.943,,,,,,,,,,,,,,,,,,
17821,1.23,484.41,22.6,3.94,211,3.943,,,,,,,,,,,,,,,,,,
17822,1.23,484.23,22.6,3.94,212,3.944,,,,,,,,,,,,,,,,,,
17823,1.23,484.3,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17824,1.23,484.41,22.6,3.94,212,3.945,,,,,,,,,,,,,,,,,,
17825,1.23,484,22.6,3.95,212,3.945,,,,,,,,,,,,,,,,,,
17826,1.23,484,22.6,3.95,213,3.946,,,,,,,,,,,,,,,,,,
17827,1.23,483.93,22.6,3.95,212,3.946,,,,,,,,,,,,,,,,,,
17828,1.23,483.97,22.6,3.95,212,3.946,,,,,,,,,,,,,,,,,,
17829,1.23,484,22.6,3.95,212,3.946,,,,,,,,,,,,,,,,,,
17830,1.23,483.97,22.6,3.95,212,3.946,,,,,,,,,,,,,,,,,,
17831,1.23,484.08,22.6,3.95,212,3.947,,,,,,,,,,,,,,,,,,
17832,1.23,484.12,22.6,3.95,212,3.947,,,,,,,,,,,,,,,,,,
17833,1.23,484.3,22.6,3.95,213,3.946,,,,,,,,,,,,,,,,,,
17834,1.24,484.3,22.6,3.95,213,3.946,,,,,,,,,,,,,,,,,,
17835,1.24,484.37,22.6,3.95,213,3.946,,,,,,,,,,,,,,,,,,
17836,1.24,484.45,22.6,3.95,213,3.946,,,,,,,,,,,,,,,,,,
17837,1.23,484.45,22.6,3.95,213,3.946,,,,,,,,,,,,,,,,,,
17838,1.23,484.45,22.6,3.95,213,3.945,,,,,,,,,,,,,,,,,,
17839,1.24,484.52,22.6,3.95,213,3.945,,,,,,,,,,,,,,,,,,
17840,1.24,484.52,22.6,3.94,213,3.945,,,,,,,,,,,,,,,,,,
17841,1.24,484.63,22.6,3.94,213,3.945,,,,,,,,,,,,,,,,,,
17842,1.24,484.6,22.6,3.95,214,3.945,,,,,,,,,,,,,,,,,,
17843,1.24,484.52,22.6,3.95,214,3.944,,,,,,,,,,,,,,,,,,
17844,1.24,484.56,22.6,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17845,1.24,484.63,22.6,3.95,213,3.944,,,,,,,,,,,,,,,,,,
17846,1.23,484.56,22.6,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17847,1.24,484.56,22.6,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17848,1.23,484.67,22.6,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17849,1.23,484.71,22.6,3.94,212,3.943,,,,,,,,,,,,,,,,,,
17850,1.23,484.56,22.6,3.94,212,3.943,,,,,,,,,,,,,,,,,,
17851,1.23,484.41,22.6,3.95,213,3.944,,,,,,,,,,,,,,,,,,
17852,1.23,483.04,22.5,3.94,212,3.944,,,,,,,,,,,,,,,,,,
17853,1.23,481.9,22.5,3.94,212,3.944,,,,,,,,,,,,,,,,,,
17854,1.23,479.97,22.5,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17855,1.23,478.16,22.5,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17856,1.24,475.5,22.5,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17857,1.23,472.83,22.5,3.94,213,3.944,,,,,,,,,,,,,,,,,,
17858,1.23,470.28,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
17859,1.23,467.88,22.5,3.94,211,3.943,,,,,,,,,,,,,,,,,,
17860,1.23,465.36,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17861,1.23,462.92,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17862,1.23,460.92,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17863,1.23,458.89,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
17864,1.23,457.15,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
17865,1.23,455.67,22.5,3.94,213,3.941,,,,,,,,,,,,,,,,,,
17866,1.23,454.42,22.5,3.94,213,3.941,,,,,,,,,,,,,,,,,,
17867,1.23,453.49,22.5,3.94,213,3.941,,,,,,,,,,,,,,,,,,
17868,1.23,452.53,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17869,1.23,451.46,22.5,3.94,213,3.941,,,,,,,,,,,,,,,,,,
17870,1.23,450.2,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
17871,1.23,449.87,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
17872,1.23,449.35,22.5,3.94,212,3.94,,,,,,,,,,,,,,,,,,
17873,1.23,449.13,22.5,3.94,212,3.94,,,,,,,,,,,,,,,,,,
17874,1.23,449.16,22.5,3.94,213,3.94,,,,,,,,,,,,,,,,,,
17875,1.23,449.05,22.5,3.94,212,3.94,,,,,,,,,,,,,,,,,,
17876,1.23,449.09,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
17877,1.23,449.13,22.5,3.94,211,3.941,,,,,,,,,,,,,,,,,,
17878,1.23,449.16,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
17879,1.23,449.27,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
17880,1.23,449.24,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
17881,1.23,449.2,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
17882,1.23,449.13,22.5,3.94,213,3.941,,,,,,,,,,,,,,,,,,
17883,1.23,449.16,22.5,3.94,213,3.941,,,,,,,,,,,,,,,,,,
17884,1.23,449.16,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17885,1.23,449.16,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17886,1.23,449.05,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17887,1.23,449.05,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17888,1.23,449.09,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17889,1.23,449.13,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17890,1.23,449.24,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
17891,1.23,449.35,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
17892,1.23,449.42,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
17893,1.23,449.72,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17894,1.23,449.68,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
17895,1.23,449.83,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
17896,1.23,449.87,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17897,1.23,450.01,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17898,1.23,450.2,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17899,1.23,450.05,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17900,1.23,449.9,22.5,3.94,211,3.942,,,,,,,,,,,,,,,,,,
17901,1.23,450.12,22.5,3.94,211,3.942,,,,,,,,,,,,,,,,,,
17902,1.23,450.12,22.5,3.94,211,3.942,,,,,,,,,,,,,,,,,,
17903,1.23,449.94,22.5,3.94,211,3.942,,,,,,,,,,,,,,,,,,
17904,1.23,449.68,22.5,3.94,211,3.943,,,,,,,,,,,,,,,,,,
17905,1.23,449.46,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
17906,1.23,449.38,22.5,3.94,211,3.943,,,,,,,,,,,,,,,,,,
17907,1.23,449.38,22.5,3.94,211,3.943,,,,,,,,,,,,,,,,,,
17908,1.23,449.38,22.5,3.94,211,3.943,,,,,,,,,,,,,,,,,,
17909,1.23,449.31,22.5,3.94,211,3.943,,,,,,,,,,,,,,,,,,
17910,1.23,449.27,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17911,1.23,449.31,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17912,1.23,449.27,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17913,1.23,449.31,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17914,1.23,449.5,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17915,1.23,449.57,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
17916,1.23,449.61,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17917,1.23,449.61,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17918,1.23,449.35,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17919,1.23,449.27,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17920,1.23,449.35,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17921,1.23,449.38,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
17922,1.23,449.46,22.5,3.95,212,3.943,,,,,,,,,,,,,,,,,,
17923,1.23,449.5,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
17924,1.23,449.57,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17925,1.23,449.61,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17926,1.23,449.68,22.5,3.94,213,3.941,,,,,,,,,,,,,,,,,,
17927,1.23,450.01,22.5,3.94,213,3.941,,,,,,,,,,,,,,,,,,
17928,1.23,450.27,22.5,3.94,213,3.941,,,,,,,,,,,,,,,,,,
17929,1.23,450.24,22.5,3.94,213,3.941,,,,,,,,,,,,,,,,,,
17930,1.24,450.35,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17931,1.23,450.31,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17932,1.23,450.09,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17933,1.23,450.16,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17934,1.23,450.35,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17935,1.23,450.2,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17936,1.23,450.27,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17937,1.23,450.38,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17938,1.23,450.27,22.5,3.94,213,3.941,,,,,,,,,,,,,,,,,,
17939,1.23,450.64,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17940,1.23,450.86,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17941,1.23,451.05,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17942,1.23,451.46,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17943,1.23,451.64,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17944,1.23,451.86,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17945,1.23,452.05,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17946,1.24,452.12,22.5,3.94,214,3.942,,,,,,,,,,,,,,,,,,
17947,1.24,452.34,22.5,3.94,214,3.942,,,,,,,,,,,,,,,,,,
17948,1.23,452.05,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17949,1.23,452.05,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17950,1.23,451.83,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17951,1.23,451.83,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17952,1.23,452.27,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17953,1.23,452.16,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17954,1.23,452.23,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17955,1.23,452.38,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
17956,1.23,452.45,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
17957,1.23,452.49,22.5,3.94,212,3.94,,,,,,,,,,,,,,,,,,
17958,1.23,452.6,22.5,3.94,212,3.94,,,,,,,,,,,,,,,,,,
17959,1.23,452.86,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
17960,1.23,452.94,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
17961,1.23,453.16,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
17962,1.23,453.45,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
17963,1.23,454.27,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17964,1.23,455.6,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17965,1.23,457.67,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17966,1.23,460.26,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17967,1.23,463.03,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17968,1.23,465.7,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17969,1.23,468.06,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17970,1.23,470.1,22.5,3.94,213,3.941,,,,,,,,,,,,,,,,,,
17971,1.23,471.54,22.5,3.94,213,3.941,,,,,,,,,,,,,,,,,,
17972,1.23,472.09,22.5,3.94,213,3.941,,,,,,,,,,,,,,,,,,
17973,1.23,472.43,22.5,3.94,213,3.941,,,,,,,,,,,,,,,,,,
17974,1.23,472.09,22.5,3.94,213,3.94,,,,,,,,,,,,,,,,,,
17975,1.23,471.65,22.5,3.94,213,3.94,,,,,,,,,,,,,,,,,,
17976,1.23,470.28,22.5,3.94,213,3.94,,,,,,,,,,,,,,,,,,
17977,1.23,468.99,22.5,3.94,213,3.94,,,,,,,,,,,,,,,,,,
17978,1.23,467.47,22.5,3.94,212,3.94,,,,,,,,,,,,,,,,,,
17979,1.23,465.47,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
17980,1.23,463.55,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
17981,1.23,461.81,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17982,1.23,460.18,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17983,1.23,458.41,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17984,1.23,456.97,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
17985,1.23,455.64,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17986,1.23,454.6,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17987,1.23,453.68,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17988,1.23,452.75,22.5,3.94,211,3.942,,,,,,,,,,,,,,,,,,
17989,1.23,452.27,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17990,1.23,451.79,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
17991,1.23,451.57,22.5,3.94,211,3.942,,,,,,,,,,,,,,,,,,
17992,1.23,451.72,22.5,3.94,211,3.942,,,,,,,,,,,,,,,,,,
17993,1.23,451.9,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17994,1.23,452.08,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17995,1.23,452.82,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17996,1.23,452.9,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17997,1.23,452.49,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17998,1.23,452.57,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
17999,1.23,452.38,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
18000,1.23,452.2,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
18001,1.23,452.01,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
18002,1.23,451.57,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
18003,1.23,450.98,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
18004,1.23,450.31,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
18005,1.23,450.16,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
18006,1.23,449.83,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
18007,1.23,449.68,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
18008,1.23,449.61,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
18009,1.23,449.42,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
18010,1.23,449.42,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
18011,1.23,449.64,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
18012,1.23,450.12,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
18013,1.23,450.42,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
18014,1.23,451.31,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
18015,1.23,451.94,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
18016,1.23,452.42,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
18017,1.23,453.01,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
18018,1.23,453.23,22.5,3.94,212,3.944,,,,,,,,,,,,,,,,,,
18019,1.23,453.75,22.5,3.94,212,3.944,,,,,,,,,,,,,,,,,,
18020,1.23,454.23,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
18021,1.23,454.75,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
18022,1.23,455.04,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
18023,1.23,455.41,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
18024,1.23,455.52,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
18025,1.23,455.56,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
18026,1.23,455.6,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
18027,1.23,455.6,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
18028,1.23,455.6,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
18029,1.23,455.6,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
18030,1.23,455.52,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
18031,1.23,455.38,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
18032,1.23,455.08,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
18033,1.23,454.86,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
18034,1.23,454.45,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
18035,1.24,453.93,22.5,3.94,214,3.942,,,,,,,,,,,,,,,,,,
18036,1.24,453.31,22.5,3.94,214,3.941,,,,,,,,,,,,,,,,,,
18037,1.24,453.23,22.5,3.94,214,3.941,,,,,,,,,,,,,,,,,,
18038,1.23,453.16,22.5,3.94,213,3.941,,,,,,,,,,,,,,,,,,
18039,1.23,452.45,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
18040,1.23,451.57,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
18041,1.23,450.79,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
18042,1.24,450.24,22.5,3.94,214,3.942,,,,,,,,,,,,,,,,,,
18043,1.24,449.5,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
18044,1.24,449.09,22.5,3.94,214,3.942,,,,,,,,,,,,,,,,,,
18045,1.23,448.9,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
18046,1.23,448.39,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
18047,1.23,448.02,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
18048,1.23,447.61,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
18049,1.23,447.31,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
18050,1.23,447.28,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
18051,1.23,446.91,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
18052,1.23,446.76,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
18053,1.23,446.65,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
18054,1.23,446.61,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
18055,1.23,446.39,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
18056,1.23,445.98,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
18057,1.23,445.83,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
18058,1.23,445.43,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
18059,1.23,445.24,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
18060,1.23,444.61,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
18061,1.23,444.28,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
18062,1.23,444.02,22.5,3.94,212,3.942,,,,,,,,,,,,,,,,,,
18063,1.23,443.69,22.5,3.94,213,3.941,,,,,,,,,,,,,,,,,,
18064,1.23,443.58,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
18065,1.23,443.5,22.5,3.94,212,3.941,,,,,,,,,,,,,,,,,,
18066,1.22,443.25,22.5,3.94,210,3.941,,,,,,,,,,,,,,,,,,
18067,1.22,443.06,22.5,3.94,210,3.942,,,,,,,,,,,,,,,,,,
18068,1.22,442.8,22.5,3.94,211,3.942,,,,,,,,,,,,,,,,,,
18069,1.23,442.62,22.5,3.94,211,3.942,,,,,,,,,,,,,,,,,,
18070,1.22,442.28,22.5,3.94,211,3.942,,,,,,,,,,,,,,,,,,
18071,1.22,442.14,22.5,3.94,211,3.943,,,,,,,,,,,,,,,,,,
18072,1.23,442.14,22.5,3.94,211,3.943,,,,,,,,,,,,,,,,,,
18073,1.23,442.02,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
18074,1.23,441.84,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
18075,1.23,441.91,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
18076,1.23,442.06,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
18077,1.23,441.99,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
18078,1.23,442.06,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
18079,1.23,442.14,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
18080,1.23,442.14,22.5,3.94,212,3.943,,,,,,,,,,,,,,,,,,
