"Time","Q-S151 CO2","Temperature","Q-S102 O2","Q-G265 Flow V","Flow","AvgO2","animal #","note","animal # a","note a","iCO2","FiCO2","eCO2","FeCO2","iO2","FiO2","eO2","FeO2","Flow Rate","Assumed RQ","VCO2 (Assum.RQ)","VCO2 (from %O2)","VO2 (from %CO2)","calc. RQ"
1162,500.72,23.0,4.00,1.24,214,3.998,,,,,,,,,,,,,,,,,,
1163,500.91,23.0,4.00,1.24,215,3.998,,,,,,,,,,,,,,,,,,
1164,501.13,23.0,4.00,1.24,214,3.998,,,,,,,,,,,,,,,,,,
1165,501.46,23.0,4.00,1.24,214,3.998,,,,,,,,,,,,,,,,,,
1166,501.61,23.0,4.00,1.24,214,3.998,,,,,,,,,,,,,,,,,,
1167,501.91,23.0,4.00,1.24,214,3.998,,,,,,,,,,,,,,,,,,
1168,501.98,23.0,4.00,1.24,214,3.998,,,,,,,,,,,,,,,,,,
1169,502.09,23.0,4.00,1.24,214,3.998,,,,,,,,,,,,,,,,,,
1170,502.24,23.0,4.00,1.24,214,3.999,,,,,,,,,,,,,,,,,,
1171,502.39,23.0,4.00,1.24,214,3.999,,,,,,,,,,,,,,,,,,
1172,502.58,23.0,4.00,1.24,214,4.000,,,,,,,,,,,,,,,,,,
1173,502.58,23.0,4.00,1.24,214,4.000,,,,,,,,,,,,,,,,,,
1174,502.58,23.0,4.00,1.24,214,4.001,,,,,,,,,,,,,,,,,,
1175,502.58,23.0,4.00,1.24,214,4.001,,,,,,,,,,,,,,,,,,
1176,502.65,23.0,4.00,1.24,214,4.002,,,,,,,,,,,,,,,,,,
1177,502.80,23.0,4.00,1.24,214,4.002,,,,,,,,,,,,,,,,,,
1178,502.87,23.0,4.00,1.24,214,4.002,,,,,,,,,,,,,,,,,,
1179,503.06,23.0,4.00,1.24,215,4.003,,,,,,,,,,,,,,,,,,
1180,503.17,23.0,4.00,1.24,215,4.002,,,,,,,,,,,,,,,,,,
1181,503.21,23.0,4.00,1.24,215,4.002,,,,,,,,,,,,,,,,,,
1182,503.24,23.0,4.00,1.24,215,4.002,,,,,,,,,,,,,,,,,,
1183,503.43,23.0,4.00,1.24,215,4.002,,,,,,,,,,,,,,,,,,
1184,503.61,23.0,4.00,1.24,214,4.001,,,,,,,,,,,,,,,,,,
1185,503.72,23.0,4.00,1.23,213,4.001,,,,,,,,,,,,,,,,,,
1186,504.10,23.0,4.00,1.24,214,4.001,,,,,,,,,,,,,,,,,,
1187,504.50,23.0,4.00,1.24,214,4.002,,,,,,,,,,,,,,,,,,
1188,504.80,23.0,4.00,1.24,214,4.003,,,,,,,,,,,,,,,,,,
1189,505.43,23.0,4.00,1.24,214,4.005,,,,,,,,,,,,,,,,,,
1190,505.76,23.0,4.01,1.24,214,4.007,,,,,,,,,,,,,,,,,,
1191,505.84,23.0,4.01,1.20,203,4.008,,,,,,,,,,,,,,,,,,
1192,506.39,23.0,4.01,0.89,131,4.010,,,,,,,,,,,,,,,,,,
1193,506.91,23.0,4.01,0.92,137,4.011,,,,,,,,,,,,,,,,,,
1194,506.62,23.0,4.01,1.19,201,4.012,,,,,,,,,,,,,,,,,,
1195,507.02,23.0,4.01,1.23,212,4.013,,,,,,,,,,,,,,,,,,
1196,507.32,23.0,4.01,1.24,214,4.013,,,,,,,,,,,,,,,,,,
1197,507.47,23.0,4.01,1.24,214,4.014,,,,,,,,,,,,,,,,,,
1198,508.06,23.0,4.01,1.24,215,4.015,,,,,,,,,,,,,,,,,,
1199,508.17,23.0,4.02,1.24,215,4.015,,,,,,,,,,,,,,,,,,
1200,508.21,23.0,4.02,1.25,216,4.016,,,,,,,,,,,,,,,,,,
1201,508.36,23.0,4.02,1.25,217,4.016,,,,,,,,,,,,,,,,,,
1202,508.43,23.0,4.02,1.25,217,4.016,,,,,,,,,,,,,,,,,,
1203,508.25,23.0,4.02,1.25,217,4.016,,,,,,,,,,,,,,,,,,
1204,507.54,23.0,4.02,1.25,218,4.017,,,,,,,,,,,,,,,,,,
1205,506.69,23.0,4.02,1.25,217,4.017,,,,,,,,,,,,,,,,,,
1206,505.32,23.0,4.02,1.25,217,4.017,,,,,,,,,,,,,,,,,,
1207,503.47,23.0,4.02,1.25,217,4.018,,,,,,,,,,,,,,,,,,
1208,501.39,23.0,4.02,1.25,217,4.018,,,,,,,,,,,,,,,,,,
1209,498.91,23.0,4.02,1.25,218,4.018,,,,,,,,,,,,,,,,,,
1210,496.39,23.0,4.02,1.25,218,4.018,,,,,,,,,,,,,,,,,,
1211,493.53,23.0,4.02,1.25,218,4.018,,,,,,,,,,,,,,,,,,
1212,490.90,23.0,4.02,1.25,218,4.018,,,,,,,,,,,,,,,,,,
1213,488.20,23.0,4.02,1.25,218,4.019,,,,,,,,,,,,,,,,,,
1214,485.23,23.0,4.02,1.25,218,4.019,,,,,,,,,,,,,,,,,,
1215,482.57,23.0,4.02,1.25,218,4.019,,,,,,,,,,,,,,,,,,
1216,479.97,23.0,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1217,477.49,23.0,4.02,1.24,216,4.019,,,,,,,,,,,,,,,,,,
1218,475.23,23.0,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
1219,473.60,23.0,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
1220,471.60,23.0,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1221,469.82,23.0,4.02,1.25,216,4.021,,,,,,,,,,,,,,,,,,
1222,468.19,23.0,4.02,1.25,216,4.022,,,,,,,,,,,,,,,,,,
1223,466.97,23.0,4.02,1.25,216,4.022,,,,,,,,,,,,,,,,,,
1224,465.82,23.0,4.02,1.25,217,4.023,,,,,,,,,,,,,,,,,,
1225,465.15,23.0,4.02,1.25,218,4.024,,,,,,,,,,,,,,,,,,
1226,464.30,23.0,4.02,1.26,219,4.024,,,,,,,,,,,,,,,,,,
1227,463.37,23.0,4.03,1.25,218,4.025,,,,,,,,,,,,,,,,,,
1228,462.74,23.0,4.02,1.25,218,4.025,,,,,,,,,,,,,,,,,,
1229,462.56,23.0,4.03,1.25,218,4.025,,,,,,,,,,,,,,,,,,
1230,462.00,23.0,4.03,1.25,217,4.025,,,,,,,,,,,,,,,,,,
1231,461.52,23.0,4.03,1.25,217,4.025,,,,,,,,,,,,,,,,,,
1232,461.37,23.0,4.02,1.25,217,4.025,,,,,,,,,,,,,,,,,,
1233,461.15,23.0,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1234,460.82,23.0,4.02,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1235,460.48,23.0,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1236,460.30,23.0,4.03,1.25,217,4.027,,,,,,,,,,,,,,,,,,
1237,460.26,23.0,4.03,1.25,217,4.027,,,,,,,,,,,,,,,,,,
1238,460.26,23.0,4.03,1.25,217,4.027,,,,,,,,,,,,,,,,,,
1239,460.19,23.0,4.03,1.25,217,4.027,,,,,,,,,,,,,,,,,,
1240,460.07,23.0,4.03,1.25,217,4.027,,,,,,,,,,,,,,,,,,
1241,460.07,23.0,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1242,459.67,23.0,4.02,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1243,460.07,23.0,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1244,459.74,23.0,4.02,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1245,460.11,23.0,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1246,460.11,23.0,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1247,460.15,23.0,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1248,460.15,23.0,4.03,1.25,217,4.027,,,,,,,,,,,,,,,,,,
1249,460.22,23.0,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1250,460.19,23.0,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1251,460.22,23.0,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1252,460.26,23.0,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1253,460.30,23.0,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1254,460.30,23.0,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1255,460.30,23.0,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1256,460.30,23.0,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1257,460.30,23.0,4.03,1.25,217,4.025,,,,,,,,,,,,,,,,,,
1258,460.00,23.0,4.02,1.25,217,4.025,,,,,,,,,,,,,,,,,,
1259,460.22,23.0,4.03,1.25,217,4.025,,,,,,,,,,,,,,,,,,
1260,460.22,23.0,4.03,1.25,216,4.025,,,,,,,,,,,,,,,,,,
1261,460.26,23.0,4.03,1.25,217,4.025,,,,,,,,,,,,,,,,,,
1262,460.22,23.0,4.03,1.25,217,4.025,,,,,,,,,,,,,,,,,,
1263,460.26,23.0,4.02,1.25,217,4.025,,,,,,,,,,,,,,,,,,
1264,460.19,23.0,4.02,1.25,217,4.025,,,,,,,,,,,,,,,,,,
1265,460.00,23.0,4.02,1.25,217,4.025,,,,,,,,,,,,,,,,,,
1266,459.93,23.0,4.03,1.25,217,4.025,,,,,,,,,,,,,,,,,,
1267,459.85,23.0,4.03,1.25,216,4.026,,,,,,,,,,,,,,,,,,
1268,459.74,23.0,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1269,459.48,23.0,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
1270,459.33,23.0,4.03,1.25,216,4.026,,,,,,,,,,,,,,,,,,
1271,459.41,23.0,4.03,1.24,215,4.026,,,,,,,,,,,,,,,,,,
1272,459.44,23.0,4.02,1.24,215,4.026,,,,,,,,,,,,,,,,,,
1273,459.52,23.0,4.03,1.24,215,4.026,,,,,,,,,,,,,,,,,,
1274,459.48,23.0,4.02,1.24,216,4.026,,,,,,,,,,,,,,,,,,
1275,459.63,23.0,4.03,1.24,216,4.026,,,,,,,,,,,,,,,,,,
1276,459.78,23.0,4.03,1.24,216,4.026,,,,,,,,,,,,,,,,,,
1277,459.85,23.0,4.03,1.25,216,4.026,,,,,,,,,,,,,,,,,,
1278,460.00,23.0,4.03,1.25,216,4.026,,,,,,,,,,,,,,,,,,
1279,459.96,23.0,4.02,1.25,216,4.025,,,,,,,,,,,,,,,,,,
1280,460.00,23.0,4.02,1.25,216,4.025,,,,,,,,,,,,,,,,,,
1281,460.07,23.0,4.02,1.25,216,4.025,,,,,,,,,,,,,,,,,,
1282,460.07,23.0,4.02,1.25,216,4.025,,,,,,,,,,,,,,,,,,
1283,459.96,23.0,4.03,1.25,217,4.025,,,,,,,,,,,,,,,,,,
1284,459.96,23.0,4.03,1.25,217,4.025,,,,,,,,,,,,,,,,,,
1285,459.93,23.0,4.02,1.24,216,4.026,,,,,,,,,,,,,,,,,,
1286,459.96,23.0,4.02,1.24,215,4.026,,,,,,,,,,,,,,,,,,
1287,459.81,23.0,4.03,1.24,215,4.026,,,,,,,,,,,,,,,,,,
1288,459.89,23.0,4.03,1.24,215,4.026,,,,,,,,,,,,,,,,,,
1289,459.81,23.0,4.03,1.24,215,4.026,,,,,,,,,,,,,,,,,,
1290,459.81,23.0,4.03,1.24,215,4.026,,,,,,,,,,,,,,,,,,
1291,459.93,23.0,4.03,1.24,216,4.026,,,,,,,,,,,,,,,,,,
1292,459.81,23.0,4.02,1.25,216,4.025,,,,,,,,,,,,,,,,,,
1293,459.89,23.0,4.03,1.25,216,4.026,,,,,,,,,,,,,,,,,,
1294,459.78,23.0,4.03,1.25,216,4.026,,,,,,,,,,,,,,,,,,
1295,459.11,23.0,4.03,1.25,216,4.026,,,,,,,,,,,,,,,,,,
1296,459.11,23.0,4.03,1.24,215,4.027,,,,,,,,,,,,,,,,,,
1297,459.59,23.0,4.03,1.24,215,4.027,,,,,,,,,,,,,,,,,,
1298,459.56,23.0,4.03,1.24,215,4.027,,,,,,,,,,,,,,,,,,
1299,459.56,23.0,4.03,1.24,215,4.027,,,,,,,,,,,,,,,,,,
1300,459.52,23.0,4.03,1.24,215,4.027,,,,,,,,,,,,,,,,,,
1301,459.41,23.0,4.03,1.24,215,4.026,,,,,,,,,,,,,,,,,,
1302,459.56,23.0,4.03,1.24,215,4.026,,,,,,,,,,,,,,,,,,
1303,459.59,23.0,4.03,1.24,215,4.026,,,,,,,,,,,,,,,,,,
1304,459.67,23.0,4.03,1.24,215,4.026,,,,,,,,,,,,,,,,,,
1305,459.78,23.0,4.03,1.24,216,4.026,,,,,,,,,,,,,,,,,,
1306,459.89,23.0,4.03,1.24,216,4.026,,,,,,,,,,,,,,,,,,
1307,459.89,23.0,4.03,1.25,216,4.026,,,,,,,,,,,,,,,,,,
1308,459.59,23.0,4.02,1.25,216,4.026,,,,,,,,,,,,,,,,,,
1309,460.07,23.0,4.03,1.24,215,4.026,,,,,,,,,,,,,,,,,,
1310,460.15,23.0,4.03,1.24,215,4.027,,,,,,,,,,,,,,,,,,
1311,460.07,23.0,4.03,1.24,214,4.027,,,,,,,,,,,,,,,,,,
1312,460.00,23.0,4.03,1.24,214,4.028,,,,,,,,,,,,,,,,,,
1313,460.11,23.0,4.03,1.24,214,4.028,,,,,,,,,,,,,,,,,,
1314,460.15,23.0,4.03,1.24,215,4.028,,,,,,,,,,,,,,,,,,
1315,460.22,23.0,4.03,1.24,215,4.028,,,,,,,,,,,,,,,,,,
1316,460.19,23.0,4.03,1.24,215,4.028,,,,,,,,,,,,,,,,,,
1317,460.22,23.0,4.03,1.24,215,4.028,,,,,,,,,,,,,,,,,,
1318,460.26,23.0,4.03,1.24,214,4.028,,,,,,,,,,,,,,,,,,
1319,460.22,23.0,4.03,1.24,214,4.028,,,,,,,,,,,,,,,,,,
1320,460.22,23.0,4.03,1.24,214,4.028,,,,,,,,,,,,,,,,,,
1321,460.30,23.0,4.03,1.24,215,4.028,,,,,,,,,,,,,,,,,,
1322,460.30,23.0,4.03,1.24,215,4.028,,,,,,,,,,,,,,,,,,
1323,459.96,23.0,4.03,1.24,214,4.028,,,,,,,,,,,,,,,,,,
1324,460.26,23.0,4.03,1.24,214,4.029,,,,,,,,,,,,,,,,,,
1325,460.22,23.0,4.03,1.24,214,4.029,,,,,,,,,,,,,,,,,,
1326,460.04,23.0,4.03,1.24,215,4.029,,,,,,,,,,,,,,,,,,
1327,459.96,23.0,4.03,1.24,215,4.029,,,,,,,,,,,,,,,,,,
1328,459.93,23.0,4.03,1.24,215,4.028,,,,,,,,,,,,,,,,,,
1329,459.93,23.0,4.03,1.24,215,4.028,,,,,,,,,,,,,,,,,,
1330,459.67,23.0,4.02,1.24,215,4.027,,,,,,,,,,,,,,,,,,
1331,459.67,23.0,4.03,1.24,215,4.027,,,,,,,,,,,,,,,,,,
1332,460.00,23.0,4.03,1.24,215,4.026,,,,,,,,,,,,,,,,,,
1333,460.11,23.0,4.03,1.24,215,4.026,,,,,,,,,,,,,,,,,,
1334,460.15,23.0,4.03,1.24,215,4.026,,,,,,,,,,,,,,,,,,
1335,460.19,23.0,4.02,1.24,215,4.025,,,,,,,,,,,,,,,,,,
1336,460.48,23.0,4.02,1.24,215,4.025,,,,,,,,,,,,,,,,,,
1337,460.63,22.9,4.03,1.24,215,4.025,,,,,,,,,,,,,,,,,,
1338,460.89,23.0,4.02,1.24,216,4.024,,,,,,,,,,,,,,,,,,
1339,461.19,22.9,4.02,1.24,216,4.024,,,,,,,,,,,,,,,,,,
1340,461.33,22.9,4.02,1.24,216,4.024,,,,,,,,,,,,,,,,,,
1341,461.37,22.9,4.02,1.24,215,4.023,,,,,,,,,,,,,,,,,,
1342,461.96,22.9,4.02,1.24,216,4.023,,,,,,,,,,,,,,,,,,
1343,462.22,22.9,4.02,1.24,216,4.023,,,,,,,,,,,,,,,,,,
1344,462.56,22.9,4.02,1.25,216,4.023,,,,,,,,,,,,,,,,,,
1345,462.59,22.9,4.02,1.25,216,4.024,,,,,,,,,,,,,,,,,,
1346,462.63,22.9,4.02,1.25,216,4.023,,,,,,,,,,,,,,,,,,
1347,462.67,22.9,4.02,1.25,216,4.023,,,,,,,,,,,,,,,,,,
1348,462.67,22.9,4.02,1.25,216,4.023,,,,,,,,,,,,,,,,,,
1349,462.67,22.9,4.02,1.25,216,4.022,,,,,,,,,,,,,,,,,,
1350,462.67,22.9,4.02,1.25,216,4.021,,,,,,,,,,,,,,,,,,
1351,462.67,22.9,4.02,1.25,216,4.021,,,,,,,,,,,,,,,,,,
1352,462.67,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1353,463.11,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1354,463.22,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1355,462.74,22.9,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
1356,463.30,22.9,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
1357,462.82,22.9,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
1358,463.26,22.9,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
1359,463.45,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1360,463.63,22.9,4.02,1.25,216,4.021,,,,,,,,,,,,,,,,,,
1361,463.85,22.9,4.02,1.25,216,4.021,,,,,,,,,,,,,,,,,,
1362,464.22,22.9,4.02,1.24,216,4.021,,,,,,,,,,,,,,,,,,
1363,464.37,22.9,4.02,1.25,216,4.021,,,,,,,,,,,,,,,,,,
1364,464.59,22.9,4.02,1.25,216,4.021,,,,,,,,,,,,,,,,,,
1365,464.78,22.9,4.02,1.25,216,4.021,,,,,,,,,,,,,,,,,,
1366,465.08,22.9,4.02,1.25,217,4.021,,,,,,,,,,,,,,,,,,
1367,465.26,22.9,4.02,1.25,216,4.021,,,,,,,,,,,,,,,,,,
1368,465.48,22.9,4.02,1.25,217,4.020,,,,,,,,,,,,,,,,,,
1369,465.45,22.9,4.02,1.25,217,4.020,,,,,,,,,,,,,,,,,,
1370,465.71,22.9,4.02,1.25,217,4.020,,,,,,,,,,,,,,,,,,
1371,465.93,22.9,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
1372,466.00,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1373,466.19,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1374,466.45,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1375,466.71,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1376,466.93,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1377,467.15,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1378,467.23,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1379,467.34,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1380,467.52,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1381,467.74,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1382,467.89,22.9,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
1383,467.97,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1384,468.00,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1385,468.19,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1386,468.19,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1387,468.19,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1388,468.23,22.9,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
1389,468.49,22.9,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
1390,468.78,22.9,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
1391,469.00,22.9,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
1392,469.19,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1393,469.37,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1394,469.60,22.9,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
1395,469.75,22.9,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
1396,469.89,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1397,470.23,22.9,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
1398,470.49,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1399,470.41,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1400,470.89,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1401,471.15,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1402,471.56,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1403,471.75,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1404,472.04,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1405,472.04,22.9,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
1406,472.08,22.9,4.02,1.24,216,4.019,,,,,,,,,,,,,,,,,,
1407,472.38,22.9,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
1408,472.45,22.9,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
1409,472.67,22.9,4.02,1.24,216,4.019,,,,,,,,,,,,,,,,,,
1410,472.71,22.9,4.02,1.25,216,4.019,,,,,,,,,,,,,,,,,,
1411,472.93,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1412,473.23,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1413,473.41,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1414,473.49,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1415,473.71,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1416,473.78,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1417,473.78,22.9,4.02,1.25,218,4.019,,,,,,,,,,,,,,,,,,
1418,473.86,22.9,4.02,1.25,217,4.019,,,,,,,,,,,,,,,,,,
1419,473.97,22.9,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
1420,473.93,22.9,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
1421,474.15,22.9,4.02,1.24,215,4.019,,,,,,,,,,,,,,,,,,
1422,474.23,22.9,4.02,1.24,214,4.019,,,,,,,,,,,,,,,,,,
1423,474.38,22.9,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
1424,474.64,22.9,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
1425,474.86,22.9,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
1426,475.08,22.9,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
1427,475.49,22.9,4.02,1.24,215,4.022,,,,,,,,,,,,,,,,,,
1428,475.67,22.9,4.02,1.24,216,4.022,,,,,,,,,,,,,,,,,,
1429,476.27,22.9,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
1430,476.56,22.9,4.02,1.24,216,4.021,,,,,,,,,,,,,,,,,,
1431,476.90,22.9,4.02,1.25,216,4.021,,,,,,,,,,,,,,,,,,
1432,476.93,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1433,477.23,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1434,477.42,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1435,477.42,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1436,477.56,22.9,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
1437,477.86,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1438,478.16,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1439,478.01,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1440,478.64,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1441,478.60,22.9,4.02,1.25,216,4.021,,,,,,,,,,,,,,,,,,
1442,478.94,22.9,4.02,1.25,216,4.021,,,,,,,,,,,,,,,,,,
1443,478.97,22.9,4.02,1.25,216,4.021,,,,,,,,,,,,,,,,,,
1444,479.08,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1445,479.16,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1446,479.34,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1447,479.23,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1448,479.31,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1449,479.38,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1450,479.60,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1451,479.71,22.9,4.02,1.24,216,4.021,,,,,,,,,,,,,,,,,,
1452,479.34,22.9,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
1453,479.64,22.9,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
1454,479.79,22.9,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
1455,480.12,22.9,4.02,1.24,215,4.020,,,,,,,,,,,,,,,,,,
1456,480.34,22.9,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
1457,480.64,22.9,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
1458,481.27,22.9,4.02,1.25,216,4.020,,,,,,,,,,,,,,,,,,
1459,481.53,22.9,4.02,1.24,216,4.020,,,,,,,,,,,,,,,,,,
1460,481.60,22.9,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
1461,481.90,22.9,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
1462,482.20,22.9,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
1463,482.46,22.9,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
1464,482.75,22.9,4.02,1.24,214,4.020,,,,,,,,,,,,,,,,,,
1465,482.94,22.9,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
1466,483.27,22.9,4.02,1.24,214,4.021,,,,,,,,,,,,,,,,,,
1467,483.53,22.9,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
1468,483.68,22.9,4.02,1.24,215,4.021,,,,,,,,,,,,,,,,,,
1469,483.94,22.9,4.02,1.24,214,4.021,,,,,,,,,,,,,,,,,,
1470,484.12,22.9,4.02,1.24,214,4.021,,,,,,,,,,,,,,,,,,
1471,484.23,22.9,4.02,1.24,214,4.021,,,,,,,,,,,,,,,,,,
1472,484.31,22.9,4.02,1.24,214,4.021,,,,,,,,,,,,,,,,,,
1473,484.53,22.9,4.02,1.24,214,4.021,,,,,,,,,,,,,,,,,,
1474,484.64,22.9,4.02,1.24,214,4.021,,,,,,,,,,,,,,,,,,
1475,484.83,22.9,4.02,1.24,215,4.022,,,,,,,,,,,,,,,,,,
1476,484.94,22.9,4.02,1.24,215,4.023,,,,,,,,,,,,,,,,,,
1477,485.12,22.9,4.02,1.24,214,4.023,,,,,,,,,,,,,,,,,,
1478,485.09,22.9,4.02,1.24,214,4.023,,,,,,,,,,,,,,,,,,
1479,485.20,22.9,4.02,1.24,214,4.023,,,,,,,,,,,,,,,,,,
1480,485.05,22.9,4.02,1.24,214,4.023,,,,,,,,,,,,,,,,,,
1481,485.20,22.9,4.02,1.24,215,4.022,,,,,,,,,,,,,,,,,,
1482,485.49,22.9,4.02,1.24,215,4.022,,,,,,,,,,,,,,,,,,
